transaction_id,question,response
1084,what_is_your_birthdate,27479
1084,what_is_your_household_income,"$200,000 - $249,000"
1084,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1085,phone_no,579-304-7241
1085,event_id,3211
1085,how_satisfied_were_you_with_this_event,4
1085,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1085,how_likely_are_you_to_attend_this_event_in_the_future,2
1085,what_is_your_birthdate,17562
1085,what_is_your_household_income,"$100,000 - $149,000"
1085,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1086,phone_no,331-231-6317
1086,event_id,3226
1086,how_satisfied_were_you_with_this_event,2
1086,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1086,how_likely_are_you_to_attend_this_event_in_the_future,2
1086,what_is_your_birthdate,29717
1086,what_is_your_household_income,"$250,00 or more"
1086,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1087,phone_no,777-227-8629
1087,event_id,3223
1087,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1087,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1087,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1087,what_is_your_birthdate,25538
1087,what_is_your_household_income,"$250,00 or more"
1087,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1088,phone_no,862-357-3734
1088,event_id,3239
1088,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1088,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1088,how_likely_are_you_to_attend_this_event_in_the_future,3
1088,what_is_your_birthdate,23052
1088,what_is_your_household_income,"$50,000 - $99,999"
1088,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1089,phone_no,546-963-3604
1089,event_id,3219
1089,how_satisfied_were_you_with_this_event,3
1089,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1089,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1089,what_is_your_birthdate,17278
1089,what_is_your_household_income,"$50,000 - $99,999"
1089,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1090,phone_no,252-878-3695
1090,event_id,3229
1090,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1090,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1090,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1090,what_is_your_birthdate,32397
1090,what_is_your_household_income,"$150,000 - $199,000"
1090,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1091,phone_no,859-181-8104
1091,event_id,3216
1091,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1091,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1091,how_likely_are_you_to_attend_this_event_in_the_future,2
1091,what_is_your_birthdate,23284
1091,what_is_your_household_income,"$250,00 or more"
1091,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1092,phone_no,716-338-2197
1092,event_id,3221
1092,how_satisfied_were_you_with_this_event,2
1092,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1092,how_likely_are_you_to_attend_this_event_in_the_future,2
1092,what_is_your_birthdate,27339
1092,what_is_your_household_income,"$100,000 - $149,000"
1092,what_is_your_highest_level_of_education_that_you_have_attained,High school
1093,phone_no,665-170-3179
1093,event_id,3239
1093,how_satisfied_were_you_with_this_event,4
1093,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1093,how_likely_are_you_to_attend_this_event_in_the_future,2
1093,what_is_your_birthdate,23455
1093,what_is_your_household_income,"$150,000 - $199,000"
1093,what_is_your_highest_level_of_education_that_you_have_attained,High school
1094,phone_no,865-670-6615
1094,event_id,3234
1094,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1094,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1094,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1094,what_is_your_birthdate,27053
1094,what_is_your_household_income,"Less than $50,000"
1094,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1095,phone_no,564-923-5571
1095,event_id,3233
1095,how_satisfied_were_you_with_this_event,4
1095,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1095,how_likely_are_you_to_attend_this_event_in_the_future,2
1095,what_is_your_birthdate,24496
1095,what_is_your_household_income,"$200,000 - $249,000"
1095,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1096,phone_no,892-177-9243
1096,event_id,3211
1096,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1096,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1096,how_likely_are_you_to_attend_this_event_in_the_future,3
1096,what_is_your_birthdate,28323
1096,what_is_your_household_income,"$100,000 - $149,000"
1096,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1097,phone_no,377-750-1174
1097,event_id,3220
1097,how_satisfied_were_you_with_this_event,2
1097,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1097,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1097,what_is_your_birthdate,29683
1097,what_is_your_household_income,"$150,000 - $199,000"
1097,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1098,phone_no,835-434-7276
1098,event_id,3249
1098,how_satisfied_were_you_with_this_event,4
1098,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1098,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1098,what_is_your_birthdate,31000
1098,what_is_your_household_income,"$100,000 - $149,000"
1098,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1099,phone_no,284-527-8150
1099,event_id,3216
1099,how_satisfied_were_you_with_this_event,3
1099,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1099,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1099,what_is_your_birthdate,17630
1099,what_is_your_household_income,"$100,000 - $149,000"
1099,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1100,phone_no,404-140-3085
1100,event_id,3249
1100,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1100,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1100,how_likely_are_you_to_attend_this_event_in_the_future,2
1100,what_is_your_birthdate,16321
1100,what_is_your_household_income,"$100,000 - $149,000"
1100,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1101,phone_no,291-749-7251
1101,event_id,3231
1101,how_satisfied_were_you_with_this_event,3
1101,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1101,how_likely_are_you_to_attend_this_event_in_the_future,4
1101,what_is_your_birthdate,34274
1101,what_is_your_household_income,"$250,00 or more"
1101,what_is_your_highest_level_of_education_that_you_have_attained,High school
1102,phone_no,412-417-3174
1102,event_id,3218
1102,how_satisfied_were_you_with_this_event,3
1102,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1102,how_likely_are_you_to_attend_this_event_in_the_future,4
1102,what_is_your_birthdate,32751
1102,what_is_your_household_income,"$150,000 - $199,000"
1102,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1103,phone_no,621-438-3184
1103,event_id,3243
1103,how_satisfied_were_you_with_this_event,2
1103,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1103,how_likely_are_you_to_attend_this_event_in_the_future,4
1103,what_is_your_birthdate,15747
1103,what_is_your_household_income,"$100,000 - $149,000"
1103,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1104,phone_no,475-130-5568
1104,event_id,3233
1104,how_satisfied_were_you_with_this_event,2
1104,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1104,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1104,what_is_your_birthdate,29354
1104,what_is_your_household_income,"$200,000 - $249,000"
1104,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1105,phone_no,600-540-6873
1105,event_id,3248
1105,how_satisfied_were_you_with_this_event,4
1105,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1105,how_likely_are_you_to_attend_this_event_in_the_future,4
1105,what_is_your_birthdate,22607
1105,what_is_your_household_income,"$250,00 or more"
1105,what_is_your_highest_level_of_education_that_you_have_attained,High school
1106,phone_no,770-668-6368
1106,event_id,3223
1106,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1106,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1106,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1106,what_is_your_birthdate,22860
1106,what_is_your_household_income,"$100,000 - $149,000"
1106,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1107,phone_no,284-527-8150
1107,event_id,3250
1107,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1107,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1107,how_likely_are_you_to_attend_this_event_in_the_future,4
1107,what_is_your_birthdate,32489
1107,what_is_your_household_income,"$50,000 - $99,999"
1107,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1108,phone_no,563-186-1855
1108,event_id,3224
1108,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1108,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1108,how_likely_are_you_to_attend_this_event_in_the_future,3
1108,what_is_your_birthdate,37453
1108,what_is_your_household_income,"$150,000 - $199,000"
1108,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1109,phone_no,661-913-2081
1109,event_id,3214
1109,how_satisfied_were_you_with_this_event,2
1109,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1109,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1109,what_is_your_birthdate,17144
1109,what_is_your_household_income,"$100,000 - $149,000"
1109,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1110,phone_no,477-236-9428
1110,event_id,3244
1110,how_satisfied_were_you_with_this_event,4
1110,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1110,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1110,what_is_your_birthdate,28687
1110,what_is_your_household_income,"$100,000 - $149,000"
1110,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1111,phone_no,331-192-2512
1111,event_id,3216
1111,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1111,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1111,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1111,what_is_your_birthdate,17021
1111,what_is_your_household_income,"$100,000 - $149,000"
1111,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1112,phone_no,219-163-3993
1112,event_id,3227
1112,how_satisfied_were_you_with_this_event,2
1112,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1112,how_likely_are_you_to_attend_this_event_in_the_future,3
1112,what_is_your_birthdate,37573
1112,what_is_your_household_income,"$100,000 - $149,000"
1112,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1113,phone_no,399-417-4359
1113,event_id,3211
1113,how_satisfied_were_you_with_this_event,4
1113,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1113,how_likely_are_you_to_attend_this_event_in_the_future,2
1113,what_is_your_birthdate,26000
1113,what_is_your_household_income,"$150,000 - $199,000"
1113,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1114,phone_no,869-480-6500
1114,event_id,3211
1114,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1114,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1114,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1114,what_is_your_birthdate,23865
1114,what_is_your_household_income,"$200,000 - $249,000"
1114,what_is_your_highest_level_of_education_that_you_have_attained,High school
1115,phone_no,663-795-4865
1115,event_id,3232
1115,how_satisfied_were_you_with_this_event,2
1115,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1115,how_likely_are_you_to_attend_this_event_in_the_future,3
1115,what_is_your_birthdate,37291
1115,what_is_your_household_income,"$150,000 - $199,000"
1115,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1116,phone_no,462-805-3983
1116,event_id,3238
1116,how_satisfied_were_you_with_this_event,3
1116,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1116,how_likely_are_you_to_attend_this_event_in_the_future,3
1116,what_is_your_birthdate,22603
1116,what_is_your_household_income,"$50,000 - $99,999"
1116,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1117,phone_no,585-779-4633
1117,event_id,3224
1117,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1117,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1117,how_likely_are_you_to_attend_this_event_in_the_future,2
1117,what_is_your_birthdate,19687
1117,what_is_your_household_income,"$50,000 - $99,999"
1117,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1118,phone_no,513-681-3917
1118,event_id,3251
1118,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1118,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1118,how_likely_are_you_to_attend_this_event_in_the_future,2
1118,what_is_your_birthdate,31703
1118,what_is_your_household_income,"$100,000 - $149,000"
1118,what_is_your_highest_level_of_education_that_you_have_attained,High school
1119,phone_no,375-534-9476
1119,event_id,3239
1119,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1119,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1119,how_likely_are_you_to_attend_this_event_in_the_future,4
1119,what_is_your_birthdate,23047
1119,what_is_your_household_income,"$50,000 - $99,999"
1119,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1120,phone_no,852-914-7921
1120,event_id,3213
1120,how_satisfied_were_you_with_this_event,2
1120,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1120,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1120,what_is_your_birthdate,30527
1120,what_is_your_household_income,"$200,000 - $249,000"
1120,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1121,phone_no,615-262-9324
1121,event_id,3227
1121,how_satisfied_were_you_with_this_event,3
1121,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1121,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1121,what_is_your_birthdate,25150
1121,what_is_your_household_income,"$150,000 - $199,000"
1121,what_is_your_highest_level_of_education_that_you_have_attained,High school
1122,phone_no,767-543-4017
1122,event_id,3217
1122,how_satisfied_were_you_with_this_event,4
1122,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1122,how_likely_are_you_to_attend_this_event_in_the_future,4
1122,what_is_your_birthdate,31147
1122,what_is_your_household_income,"$250,00 or more"
1122,what_is_your_highest_level_of_education_that_you_have_attained,High school
1123,phone_no,835-990-6986
1123,event_id,3218
1123,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1123,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1123,how_likely_are_you_to_attend_this_event_in_the_future,3
1123,what_is_your_birthdate,36668
1123,what_is_your_household_income,"$150,000 - $199,000"
1123,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1124,phone_no,208-486-3079
1124,event_id,3212
1124,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1124,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1124,how_likely_are_you_to_attend_this_event_in_the_future,2
1124,what_is_your_birthdate,33869
1124,what_is_your_household_income,"$150,000 - $199,000"
1124,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1125,phone_no,364-944-6088
1125,event_id,3214
1125,how_satisfied_were_you_with_this_event,3
1125,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1125,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1125,what_is_your_birthdate,29804
1125,what_is_your_household_income,"$200,000 - $249,000"
1125,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1126,phone_no,318-642-1322
1126,event_id,3215
1126,how_satisfied_were_you_with_this_event,3
1126,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1126,how_likely_are_you_to_attend_this_event_in_the_future,4
1126,what_is_your_birthdate,26924
1126,what_is_your_household_income,"Less than $50,000"
1126,what_is_your_highest_level_of_education_that_you_have_attained,High school
1127,phone_no,414-194-2741
1127,event_id,3224
1127,how_satisfied_were_you_with_this_event,2
1127,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1127,how_likely_are_you_to_attend_this_event_in_the_future,2
1127,what_is_your_birthdate,35523
1127,what_is_your_household_income,"$100,000 - $149,000"
1127,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1128,phone_no,485-859-6432
1128,event_id,3230
1128,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1128,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1128,how_likely_are_you_to_attend_this_event_in_the_future,3
1128,what_is_your_birthdate,29003
1128,what_is_your_household_income,"$100,000 - $149,000"
1128,what_is_your_highest_level_of_education_that_you_have_attained,High school
1129,phone_no,441-530-5942
1129,event_id,3227
1129,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1129,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1129,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1129,what_is_your_birthdate,22147
1129,what_is_your_household_income,"$50,000 - $99,999"
1129,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1130,phone_no,438-203-5523
1130,event_id,3239
1130,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1130,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1130,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1130,what_is_your_birthdate,24472
1130,what_is_your_household_income,"Less than $50,000"
1130,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1131,phone_no,667-916-2673
1131,event_id,3247
1131,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1131,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1131,how_likely_are_you_to_attend_this_event_in_the_future,3
1131,what_is_your_birthdate,31199
1131,what_is_your_household_income,"$200,000 - $249,000"
1131,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1132,phone_no,845-397-6252
1132,event_id,3246
1132,how_satisfied_were_you_with_this_event,4
1132,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1132,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1132,what_is_your_birthdate,16323
1132,what_is_your_household_income,"$200,000 - $249,000"
1132,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1133,phone_no,894-863-6135
1133,event_id,3235
1133,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1133,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1133,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1133,what_is_your_birthdate,31130
1133,what_is_your_household_income,"$200,000 - $249,000"
1133,what_is_your_highest_level_of_education_that_you_have_attained,High school
1134,phone_no,729-441-6830
1134,event_id,3240
1134,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1134,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1134,how_likely_are_you_to_attend_this_event_in_the_future,2
1134,what_is_your_birthdate,30644
1134,what_is_your_household_income,"$250,00 or more"
1134,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1135,phone_no,210-779-8777
1135,event_id,3230
1135,how_satisfied_were_you_with_this_event,2
1135,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1135,how_likely_are_you_to_attend_this_event_in_the_future,2
1135,what_is_your_birthdate,16255
1135,what_is_your_household_income,"$50,000 - $99,999"
1135,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1136,phone_no,318-274-2105
1136,event_id,3230
1136,how_satisfied_were_you_with_this_event,2
1136,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1136,how_likely_are_you_to_attend_this_event_in_the_future,2
1136,what_is_your_birthdate,36308
1136,what_is_your_household_income,"$50,000 - $99,999"
1136,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1137,phone_no,201-727-1255
1137,event_id,3218
1137,how_satisfied_were_you_with_this_event,3
1137,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1137,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1137,what_is_your_birthdate,34262
1137,what_is_your_household_income,"$150,000 - $199,000"
1137,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1138,phone_no,868-655-9199
1138,event_id,3237
1138,how_satisfied_were_you_with_this_event,4
1138,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1138,how_likely_are_you_to_attend_this_event_in_the_future,4
1138,what_is_your_birthdate,22598
1138,what_is_your_household_income,"$150,000 - $199,000"
1138,what_is_your_highest_level_of_education_that_you_have_attained,High school
1139,phone_no,374-665-7971
1139,event_id,3241
1139,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1139,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1139,how_likely_are_you_to_attend_this_event_in_the_future,4
1139,what_is_your_birthdate,17263
1139,what_is_your_household_income,"Less than $50,000"
1139,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1140,phone_no,279-976-7138
1140,event_id,3218
1140,how_satisfied_were_you_with_this_event,2
1140,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1140,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1140,what_is_your_birthdate,34041
1140,what_is_your_household_income,"$200,000 - $249,000"
1140,what_is_your_highest_level_of_education_that_you_have_attained,High school
1141,phone_no,891-467-4105
1141,event_id,3228
1141,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1141,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1141,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1141,what_is_your_birthdate,14837
1141,what_is_your_household_income,"$100,000 - $149,000"
1141,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1142,phone_no,226-568-7645
1142,event_id,3227
1142,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1142,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1142,how_likely_are_you_to_attend_this_event_in_the_future,3
1142,what_is_your_birthdate,23346
1142,what_is_your_household_income,"$50,000 - $99,999"
1142,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1143,phone_no,548-915-7425
1143,event_id,3241
1143,how_satisfied_were_you_with_this_event,3
1143,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1143,how_likely_are_you_to_attend_this_event_in_the_future,4
1143,what_is_your_birthdate,28879
1143,what_is_your_household_income,"Less than $50,000"
1143,what_is_your_highest_level_of_education_that_you_have_attained,Bachelor's Degree
1144,phone_no,673-147-6356
1144,event_id,3248
1144,how_satisfied_were_you_with_this_event,3
1144,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1144,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1144,what_is_your_birthdate,37289
1144,what_is_your_household_income,"$200,000 - $249,000"
1144,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1145,phone_no,249-250-3439
1145,event_id,3219
1145,how_satisfied_were_you_with_this_event,4
1145,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1145,how_likely_are_you_to_attend_this_event_in_the_future,3
1145,what_is_your_birthdate,18925
1145,what_is_your_household_income,"$100,000 - $149,000"
1145,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1146,phone_no,331-231-6317
1146,event_id,3239
1146,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1146,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1146,how_likely_are_you_to_attend_this_event_in_the_future,2
1146,what_is_your_birthdate,36716
1146,what_is_your_household_income,"$150,000 - $199,000"
1146,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1147,phone_no,505-855-8738
1147,event_id,3213
1147,how_satisfied_were_you_with_this_event,5 - Very Satisfied
1147,how_satisfied_were_you_with_your_retail_experience_at_this_event,2
1147,how_likely_are_you_to_attend_this_event_in_the_future,2
1147,what_is_your_birthdate,30803
1147,what_is_your_household_income,"$50,000 - $99,999"
1147,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1148,phone_no,688-426-8097
1148,event_id,3216
1148,how_satisfied_were_you_with_this_event,3
1148,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1148,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1148,what_is_your_birthdate,29727
1148,what_is_your_household_income,"$100,000 - $149,000"
1148,what_is_your_highest_level_of_education_that_you_have_attained,High school
1149,phone_no,758-207-1067
1149,event_id,3244
1149,how_satisfied_were_you_with_this_event,4
1149,how_satisfied_were_you_with_your_retail_experience_at_this_event,1 - Very Dissatisfied
1149,how_likely_are_you_to_attend_this_event_in_the_future,2
1149,what_is_your_birthdate,21581
1149,what_is_your_household_income,"$100,000 - $149,000"
1149,what_is_your_highest_level_of_education_that_you_have_attained,High school
1150,phone_no,688-462-2834
1150,event_id,3236
1150,how_satisfied_were_you_with_this_event,3
1150,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1150,how_likely_are_you_to_attend_this_event_in_the_future,5 - Very Likely
1150,what_is_your_birthdate,34040
1150,what_is_your_household_income,"$200,000 - $249,000"
1150,what_is_your_highest_level_of_education_that_you_have_attained,Associate's Degree
1151,phone_no,478-348-4403
1151,event_id,3219
1151,how_satisfied_were_you_with_this_event,2
1151,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1151,how_likely_are_you_to_attend_this_event_in_the_future,3
1151,what_is_your_birthdate,31109
1151,what_is_your_household_income,"$50,000 - $99,999"
1151,what_is_your_highest_level_of_education_that_you_have_attained,High school
1152,phone_no,395-520-8323
1152,event_id,3244
1152,how_satisfied_were_you_with_this_event,1 - Very Dissatisfied
1152,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1152,how_likely_are_you_to_attend_this_event_in_the_future,3
1152,what_is_your_birthdate,32863
1152,what_is_your_household_income,"Less than $50,000"
1152,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1153,phone_no,691-276-7829
1153,event_id,3227
1153,how_satisfied_were_you_with_this_event,3
1153,how_satisfied_were_you_with_your_retail_experience_at_this_event,5 - Very Satisfied
1153,how_likely_are_you_to_attend_this_event_in_the_future,2
1153,what_is_your_birthdate,29912
1153,what_is_your_household_income,"$100,000 - $149,000"
1153,what_is_your_highest_level_of_education_that_you_have_attained,Graduate Degree
1154,phone_no,652-624-8907
1154,event_id,3233
1154,how_satisfied_were_you_with_this_event,3
1154,how_satisfied_were_you_with_your_retail_experience_at_this_event,3
1154,how_likely_are_you_to_attend_this_event_in_the_future,1 - Very Unlikely
1154,what_is_your_birthdate,29324
1154,what_is_your_household_income,"$250,00 or more"
1154,what_is_your_highest_level_of_education_that_you_have_attained,Vocational School
1155,phone_no,506-139-6831
1155,event_id,3231
1155,how_satisfied_were_you_with_this_event,3
1155,how_satisfied_were_you_with_your_retail_experience_at_this_event,4
1155,how_likely_are_you_to_attend_this_event_in_the_future,4
1155,what_is_your_birthdate,17288
1155,what_is_your_household_income,"Less than $50,000"
