Name,transaction_id,email,account_no,product_type,quantity,unit_price,shipping_cost
retail,1241,user278@rockets.com,Q556063NC524,Misc,10,5,1.5
retail,1242,user282@rockets.com,C572529UC790,Jersey,2,116,6.96
retail,1243,user329@rockets.com,W801564HF829,Misc,8,9,2.16
retail,1244,user252@rockets.com,D629995TU489,Hat,1,18,1
retail,1245,user483@rockets.com,K780533MO782,Misc,2,3,1
retail,1246,user370@rockets.com,M442194NH368,Hat,6,23,4.14
retail,1247,user147@rockets.com,S160623YM449,Jersey,2,102,6.12
retail,1248,user299@rockets.com,I579145FE766,Jersey,2,107,6.42
retail,1249,user326@rockets.com,L452536ZY996,Hat,6,25,4.5
retail,1250,user285@rockets.com,O899046VH216,Hat,3,25,2.25
retail,1251,user258@rockets.com,T507156NW168,Hat,4,24,2.88
retail,1252,user405@rockets.com,S683484BR941,Misc,6,3,1
retail,1253,user494@rockets.com,V923160OR287,Misc,1,3,1
retail,1254,user96@rockets.com,J444729ZU972,Jersey,3,86,7.74
retail,1255,user244@rockets.com,F246214IK265,Hat,1,21,1
retail,1256,user342@rockets.com,B312576AQ425,T-shirt,4,39,4.68
retail,1257,user119@rockets.com,I940311FG473,Jersey,1,104,3.12
retail,1258,user69@rockets.com,F619526TF989,Misc,1,6,1
retail,1259,user437@rockets.com,D360015RH403,T-shirt,4,41,4.92
retail,1260,user281@rockets.com,J846018TC753,Jersey,3,96,8.64
retail,1261,user90@rockets.com,G741393AT655,Jersey,4,95,11.4
retail,1262,user283@rockets.com,O853081IT556,T-shirt,2,26,1.56
retail,1263,user27@rockets.com,I594731DS112,Misc,3,3,1
retail,1264,user174@rockets.com,X236096UI320,Jersey,3,87,7.83
retail,1265,user269@rockets.com,G403968XR861,Hat,1,15,1
retail,1266,user443@rockets.com,P696880JD950,Hat,4,25,3
retail,1267,user336@rockets.com,P577779IG367,Misc,4,4,1
retail,1268,user184@rockets.com,U632366CT614,Jersey,1,110,3.3
retail,1269,user231@rockets.com,O307939CA209,Jersey,1,84,2.52
retail,1270,user468@rockets.com,X306833KC701,Hat,3,21,1.89
retail,1271,user370@rockets.com,M442194NH368,Jersey,2,106,6.36
retail,1272,user293@rockets.com,C634462AB725,Misc,7,10,2.1
retail,1273,user146@rockets.com,T469137GD722,Misc,2,9,1
retail,1274,user382@rockets.com,P717170IM791,Hat,4,17,2.04
retail,1275,user82@rockets.com,Q125708EX783,Misc,3,5,1
retail,1276,user478@rockets.com,U261147VB888,Hat,3,20,1.8
retail,1277,user396@rockets.com,S588749IP772,Jersey,1,117,3.51
retail,1278,user386@rockets.com,R247263ZB858,Hat,2,15,1
retail,1279,user471@rockets.com,Z596316IO346,Jersey,2,118,7.08
retail,1280,user86@rockets.com,O561972QC693,Jersey,3,87,7.83
retail,1281,user194@rockets.com,N642341NP642,Misc,4,6,1
retail,1282,user457@rockets.com,U674371HH249,Hat,3,17,1.53
retail,1283,user479@rockets.com,R206261MA552,Misc,6,4,1
retail,1284,user471@rockets.com,Z596316IO346,Misc,5,6,1
retail,1285,user15@rockets.com,S799451IH143,T-shirt,4,22,2.64
retail,1286,user147@rockets.com,S160623YM449,Hat,2,19,1.14
retail,1287,user405@rockets.com,S683484BR941,Hat,1,21,1
retail,1288,user134@rockets.com,B556370KJ203,Hat,5,19,2.85
retail,1289,user426@rockets.com,X633145JA345,Misc,1,4,1
retail,1290,user15@rockets.com,S799451IH143,Jersey,4,86,10.32
retail,1291,user325@rockets.com,J694385PI459,T-shirt,4,28,3.36
retail,1292,user41@rockets.com,D347504AL662,T-shirt,2,50,3
retail,1293,user241@rockets.com,P328213AL312,Misc,2,7,1
retail,1294,user97@rockets.com,S712136SW788,Hat,6,19,3.42
retail,1295,user274@rockets.com,F288696BQ421,Jersey,3,97,8.73
retail,1296,user269@rockets.com,G403968XR861,Hat,5,24,3.6
retail,1297,user312@rockets.com,Z539850EF266,Misc,8,7,1.68
retail,1298,user441@rockets.com,W761196LZ642,Jersey,1,106,3.18
retail,1299,user108@rockets.com,R403799ZC694,Misc,2,5,1
retail,1300,user67@rockets.com,X892421RD809,Jersey,4,88,10.56
retail,1301,user90@rockets.com,G741393AT655,Jersey,3,107,9.63
retail,1302,user67@rockets.com,X892421RD809,Hat,5,25,3.75
retail,1303,user19@rockets.com,F222853RV379,Misc,5,3,1
retail,1304,user220@rockets.com,D482953GN598,Hat,2,16,1
retail,1305,user437@rockets.com,D360015RH403,Hat,5,19,2.85
retail,1306,user66@rockets.com,L692875CJ185,Hat,1,25,1
retail,1307,user115@rockets.com,J446658ZB656,Misc,9,10,2.7
retail,1308,user39@rockets.com,L463476IP832,Misc,3,7,1
retail,1309,user359@rockets.com,Y764049AD795,Misc,2,8,1
retail,1310,user488@rockets.com,X237039BN316,Hat,6,23,4.14
retail,1311,user235@rockets.com,W674720JM610,Hat,1,18,1
retail,1312,user245@rockets.com,Q145873BC602,Jersey,3,116,10.44
retail,1313,user205@rockets.com,G254832LP553,Hat,5,16,2.4
retail,1314,user78@rockets.com,Q765370JF669,Misc,9,7,1.89
retail,1315,user6@rockets.com,V906976DN175,Misc,7,5,1.05
retail,1316,user332@rockets.com,T122019MF776,Hat,5,16,2.4
retail,1317,user291@rockets.com,M718823UC970,Hat,1,18,1
retail,1318,user112@rockets.com,P361796ZT793,T-shirt,4,42,5.04
retail,1319,user187@rockets.com,P156891GU392,Jersey,2,109,6.54
retail,1320,user28@rockets.com,Z277652RR865,Jersey,1,110,3.3
retail,1321,user339@rockets.com,T706836UW150,T-shirt,1,33,1
retail,1322,user65@rockets.com,E953377UN423,Hat,6,25,4.5
retail,1323,user177@rockets.com,V903222NC325,Hat,1,15,1
retail,1324,user241@rockets.com,P328213AL312,Hat,6,21,3.78
retail,1325,user303@rockets.com,F806464ZS898,T-shirt,2,26,1.56
retail,1326,user296@rockets.com,O897953MD111,Hat,3,19,1.71
retail,1327,user126@rockets.com,H817376ZS774,Jersey,2,105,6.3
retail,1328,user288@rockets.com,E503654DI629,T-shirt,2,33,1.98
retail,1329,user476@rockets.com,Y230763QU555,T-shirt,3,46,4.14
retail,1330,user422@rockets.com,Y674651PY394,Jersey,2,103,6.18
retail,1331,user430@rockets.com,I558551FJ581,Misc,3,4,1
retail,1332,user69@rockets.com,F619526TF989,Misc,1,5,1
retail,1333,user199@rockets.com,O612098XY410,Hat,5,24,3.6
retail,1334,user215@rockets.com,V524997ZU557,Misc,3,9,1
retail,1335,user82@rockets.com,Q125708EX783,Jersey,4,89,10.68
retail,1336,user185@rockets.com,P153988GB255,Hat,6,25,4.5
retail,1337,user443@rockets.com,P696880JD950,Hat,6,19,3.42
retail,1338,user11@rockets.com,T849523MI423,T-shirt,2,41,2.46
retail,1339,user201@rockets.com,D566699TG287,Misc,8,6,1.44
retail,1340,user196@rockets.com,Y902823AY952,Misc,9,7,1.89
retail,1341,user500@rockets.com,B816331GI909,T-shirt,3,33,2.97
retail,1342,user230@rockets.com,T153805RT217,T-shirt,4,45,5.4
retail,1343,user408@rockets.com,E456240NX963,Misc,5,9,1.35
retail,1344,user482@rockets.com,F707638VM159,Jersey,1,112,3.36
retail,1345,user218@rockets.com,E587714ND676,Misc,9,8,2.16
retail,1346,user167@rockets.com,Y714845UV700,Misc,5,9,1.35
retail,1347,user405@rockets.com,S683484BR941,T-shirt,2,32,1.92
retail,1348,user443@rockets.com,P696880JD950,Hat,3,20,1.8
retail,1349,user68@rockets.com,P720161DJ889,T-shirt,1,49,1.47
retail,1350,user199@rockets.com,O612098XY410,Misc,10,9,2.7
retail,1351,user156@rockets.com,X843807OO849,Jersey,3,108,9.72
retail,1352,user321@rockets.com,G604265KU413,Misc,10,3,1
retail,1353,user124@rockets.com,V161948SP635,Misc,4,8,1
retail,1354,user322@rockets.com,M956447SN550,Misc,6,8,1.44
retail,1355,user237@rockets.com,X596709FH278,T-shirt,2,29,1.74
retail,1356,user100@rockets.com,M987295IM369,Hat,1,18,1
retail,1357,user352@rockets.com,X763726HA855,Hat,4,19,2.28
retail,1358,user392@rockets.com,Y729775AC402,T-shirt,1,28,1
retail,1359,user272@rockets.com,A905666US464,Hat,2,21,1.26
retail,1360,user295@rockets.com,R281362SS341,T-shirt,3,38,3.42
retail,1361,user76@rockets.com,F989792WM787,Jersey,3,107,9.63
retail,1362,user488@rockets.com,X237039BN316,T-shirt,1,43,1.29
retail,1363,user400@rockets.com,D302413MI642,Jersey,3,108,9.72
retail,1364,user113@rockets.com,G817159OW719,T-shirt,3,31,2.79
retail,1365,user196@rockets.com,Y902823AY952,T-shirt,3,26,2.34
retail,1366,user120@rockets.com,G526312OT524,Hat,3,15,1.35
retail,1367,user478@rockets.com,U261147VB888,Misc,3,8,1
retail,1368,user117@rockets.com,A827249MP707,Jersey,1,83,2.49
retail,1369,user106@rockets.com,P551895HR190,Hat,6,15,2.7
retail,1370,user328@rockets.com,E351175KD120,Jersey,3,92,8.28
retail,1371,user447@rockets.com,U756357YX727,Hat,3,16,1.44
retail,1372,user265@rockets.com,H621528KN599,Hat,4,15,1.8
retail,1373,user150@rockets.com,C724894UR313,Hat,5,15,2.25
retail,1374,user71@rockets.com,U534975YW121,Hat,1,21,1
retail,1375,user14@rockets.com,P373717HW469,T-shirt,1,22,1
retail,1376,user239@rockets.com,E993623SA686,Misc,7,9,1.89
retail,1377,user417@rockets.com,C876303WS542,Misc,10,9,2.7
retail,1378,user433@rockets.com,P671333AM421,Misc,5,10,1.5
retail,1379,user215@rockets.com,V524997ZU557,Jersey,4,102,12.24
retail,1380,user109@rockets.com,M974574OZ469,Jersey,1,107,3.21
retail,1381,user321@rockets.com,G604265KU413,Jersey,2,98,5.88
retail,1382,user245@rockets.com,Q145873BC602,Hat,4,19,2.28
retail,1383,user131@rockets.com,V256015CM183,T-shirt,1,34,1.02
retail,1384,user462@rockets.com,I726546OI406,Jersey,4,91,10.92
retail,1385,user4@rockets.com,B672505FE899,T-shirt,3,41,3.69
retail,1386,user147@rockets.com,S160623YM449,T-shirt,4,26,3.12
retail,1387,user228@rockets.com,U824235JX461,Misc,5,9,1.35
retail,1388,user135@rockets.com,B352564UF355,T-shirt,1,39,1.17
retail,1389,user24@rockets.com,G227189LN458,T-shirt,1,40,1.2
retail,1390,user232@rockets.com,W350191AV621,T-shirt,4,50,6
retail,1391,user471@rockets.com,Z596316IO346,T-shirt,3,22,1.98
retail,1392,user498@rockets.com,A325268GX737,Jersey,2,88,5.28
retail,1393,user199@rockets.com,O612098XY410,Jersey,3,101,9.09
retail,1394,user464@rockets.com,X211290PO539,Jersey,1,83,2.49
retail,1395,user352@rockets.com,X763726HA855,T-shirt,3,40,3.6
retail,1396,user47@rockets.com,M876252TE216,Jersey,3,115,10.35
retail,1397,user369@rockets.com,F987163HQ132,Hat,1,18,1
retail,1398,user403@rockets.com,W288630QO124,T-shirt,3,47,4.23
retail,1399,user113@rockets.com,G817159OW719,Jersey,2,95,5.7
retail,1400,user98@rockets.com,Y311302OM149,Hat,3,18,1.62
retail,1401,user159@rockets.com,A427808WF973,T-shirt,1,29,1
retail,1402,user28@rockets.com,Z277652RR865,Hat,5,16,2.4
retail,1403,user486@rockets.com,P560883UJ391,T-shirt,2,33,1.98
retail,1404,user12@rockets.com,W248949LJ628,Misc,10,4,1.2
retail,1405,user354@rockets.com,I501199QT712,Misc,5,10,1.5
retail,1406,user328@rockets.com,E351175KD120,Hat,5,16,2.4
retail,1407,user383@rockets.com,S441591IQ119,Hat,6,16,2.88
retail,1408,user478@rockets.com,U261147VB888,Jersey,1,97,2.91
retail,1409,user471@rockets.com,Z596316IO346,Jersey,2,83,4.98
retail,1410,user475@rockets.com,K931585GH917,T-shirt,1,50,1.5
retail,1411,user230@rockets.com,T153805RT217,Jersey,2,115,6.9
retail,1412,user83@rockets.com,T572463JM344,Hat,2,19,1.14
retail,1413,user200@rockets.com,O211456TU653,Misc,8,4,1
retail,1414,user464@rockets.com,X211290PO539,Jersey,1,115,3.45
retail,1415,user191@rockets.com,N363111KL872,T-shirt,1,39,1.17
retail,1416,user5@rockets.com,U164886RA607,Hat,1,20,1
retail,1417,user271@rockets.com,W627274SO718,Misc,5,4,1
retail,1418,user35@rockets.com,F971350OC627,Jersey,4,116,13.92
retail,1419,user231@rockets.com,O307939CA209,Hat,6,20,3.6
retail,1420,user198@rockets.com,R438422RJ221,T-shirt,1,30,1
retail,1421,user386@rockets.com,R247263ZB858,Hat,6,19,3.42
retail,1422,user193@rockets.com,U673743FK544,Misc,2,4,1
retail,1423,user300@rockets.com,E984395MM169,Jersey,1,111,3.33
retail,1424,user96@rockets.com,J444729ZU972,T-shirt,3,21,1.89
retail,1425,user467@rockets.com,E681593NA839,Hat,2,20,1.2
retail,1426,user323@rockets.com,Z454749IP407,Jersey,4,92,11.04
retail,1427,user455@rockets.com,N588206XT261,Jersey,1,118,3.54
retail,1428,user47@rockets.com,M876252TE216,T-shirt,1,49,1.47
retail,1429,user140@rockets.com,R683755YP924,T-shirt,4,22,2.64
retail,1430,user107@rockets.com,T419530ZK932,Hat,4,23,2.76
retail,1431,user41@rockets.com,D347504AL662,Hat,6,24,4.32
retail,1432,user1@rockets.com,H401874RC294,Hat,6,25,4.5
retail,1433,user239@rockets.com,E993623SA686,Hat,1,16,1
retail,1434,user413@rockets.com,P807501FM511,Hat,1,22,1
retail,1435,user306@rockets.com,R431588GR708,Hat,4,22,2.64
retail,1436,user274@rockets.com,F288696BQ421,Jersey,4,83,9.96
retail,1437,user209@rockets.com,G163639PK819,Misc,10,5,1.5
retail,1438,user236@rockets.com,D245788TU670,T-shirt,1,23,1
retail,1439,user434@rockets.com,G694364EX907,Hat,6,21,3.78
retail,1440,user188@rockets.com,G537681TL248,T-shirt,3,26,2.34
retail,1441,user20@rockets.com,W563920UX231,Hat,3,22,1.98
retail,1442,user329@rockets.com,W801564HF829,Hat,1,18,1
retail,1443,user253@rockets.com,V794235DU825,T-shirt,1,31,1
retail,1444,user491@rockets.com,S554712VJ502,Misc,4,6,1
retail,1445,user194@rockets.com,N642341NP642,Hat,4,17,2.04
retail,1446,user335@rockets.com,R726227YX896,Jersey,1,92,2.76
retail,1447,user332@rockets.com,T122019MF776,T-shirt,1,20,1
retail,1448,user304@rockets.com,W459147LF807,T-shirt,4,42,5.04
retail,1449,user468@rockets.com,X306833KC701,Jersey,1,116,3.48
retail,1450,user270@rockets.com,Z328843GI467,T-shirt,2,48,2.88
retail,1451,user240@rockets.com,C608122YC305,Jersey,4,111,13.32
retail,1452,user41@rockets.com,D347504AL662,T-shirt,1,21,1
retail,1453,user44@rockets.com,J231732CA975,Jersey,4,97,11.64
retail,1454,user89@rockets.com,K534516LS269,Hat,1,20,1
retail,1455,user308@rockets.com,L323394PN849,Hat,1,16,1
retail,1456,user197@rockets.com,A244517YT474,Jersey,1,117,3.51
retail,1457,user269@rockets.com,G403968XR861,T-shirt,2,27,1.62
retail,1458,user195@rockets.com,N384486PL180,Jersey,1,90,2.7
retail,1459,user159@rockets.com,A427808WF973,Misc,10,8,2.4
retail,1460,user279@rockets.com,M680412LZ330,Jersey,4,114,13.68
retail,1461,user199@rockets.com,O612098XY410,Jersey,3,88,7.92
retail,1462,user89@rockets.com,K534516LS269,T-shirt,3,44,3.96
retail,1463,user340@rockets.com,Y256725UW887,T-shirt,3,31,2.79
retail,1464,user450@rockets.com,F263794AA983,Hat,3,20,1.8
retail,1465,user436@rockets.com,B755436QL757,T-shirt,3,21,1.89
retail,1466,user111@rockets.com,C418646AP595,Hat,4,16,1.92
retail,1467,user465@rockets.com,B469965OL272,Hat,2,19,1.14
retail,1468,user127@rockets.com,E898941MF658,T-shirt,4,37,4.44
retail,1469,user20@rockets.com,W563920UX231,Jersey,4,84,10.08
retail,1470,user422@rockets.com,Y674651PY394,Jersey,2,109,6.54
retail,1471,user148@rockets.com,Z781569FY904,Misc,1,5,1
retail,1472,user488@rockets.com,X237039BN316,Misc,9,10,2.7
retail,1473,user206@rockets.com,N651082ZH378,T-shirt,3,31,2.79
retail,1474,user475@rockets.com,K931585GH917,Hat,5,17,2.55
retail,1475,user211@rockets.com,P213828SL543,Hat,6,16,2.88
retail,1476,user464@rockets.com,X211290PO539,Jersey,3,87,7.83
retail,1477,user206@rockets.com,N651082ZH378,Misc,8,5,1.2
retail,1478,user349@rockets.com,S242323ZV395,Jersey,2,89,5.34
retail,1479,user122@rockets.com,M339291SQ985,Misc,9,3,1
retail,1480,user302@rockets.com,E385299TC984,T-shirt,2,31,1.86
retail,1481,user136@rockets.com,M619200LI510,Jersey,3,119,10.71
retail,1482,user34@rockets.com,N293356XZ854,Misc,9,10,2.7
retail,1483,user324@rockets.com,Q378221AR494,Jersey,2,111,6.66
retail,1484,user278@rockets.com,Q556063NC524,T-shirt,1,46,1.38
retail,1485,user179@rockets.com,T669345DL727,T-shirt,1,39,1.17
retail,1486,user376@rockets.com,Q487751RD500,Jersey,4,87,10.44
retail,1487,user118@rockets.com,L700135TC322,T-shirt,1,39,1.17
retail,1488,user289@rockets.com,Z904438ZF548,Misc,8,4,1
retail,1489,user159@rockets.com,A427808WF973,Jersey,4,96,11.52
retail,1490,user178@rockets.com,J463594PX468,Hat,4,24,2.88
retail,1491,user216@rockets.com,X156839NJ278,Misc,8,6,1.44
retail,1492,user274@rockets.com,F288696BQ421,Misc,2,5,1
retail,1493,user330@rockets.com,F823136OE569,Hat,3,15,1.35
retail,1494,user405@rockets.com,S683484BR941,T-shirt,4,44,5.28
retail,1495,user154@rockets.com,G240849FW333,Jersey,4,95,11.4
retail,1496,user323@rockets.com,Z454749IP407,Jersey,4,93,11.16
retail,1497,user264@rockets.com,D778314QQ760,Hat,5,16,2.4
retail,1498,user45@rockets.com,W463216WY188,Jersey,2,83,4.98
retail,1499,user159@rockets.com,A427808WF973,T-shirt,3,41,3.69
retail,1500,user159@rockets.com,A427808WF973,Jersey,1,81,2.43
retail,1501,user410@rockets.com,M618220JQ428,Hat,3,17,1.53
retail,1502,user327@rockets.com,S833405WE653,Hat,4,21,2.52
retail,1503,user441@rockets.com,W761196LZ642,Hat,2,21,1.26
retail,1504,user39@rockets.com,L463476IP832,T-shirt,4,50,6
retail,1505,user102@rockets.com,C593028GT535,T-shirt,3,40,3.6
retail,1506,user414@rockets.com,F749884GD587,Misc,10,3,1
retail,1507,user417@rockets.com,C876303WS542,T-shirt,4,33,3.96
retail,1508,user362@rockets.com,D470458LF159,Misc,5,9,1.35
retail,1509,user223@rockets.com,A476600FG506,Jersey,4,115,13.8
retail,1510,user224@rockets.com,Z979664MK731,Hat,4,17,2.04
retail,1511,user28@rockets.com,Z277652RR865,T-shirt,2,20,1.2
retail,1512,user222@rockets.com,R263091VY533,Misc,1,7,1
retail,1513,user289@rockets.com,Z904438ZF548,Hat,3,23,2.07
retail,1514,user310@rockets.com,E877015PJ758,Misc,9,6,1.62
retail,1515,user39@rockets.com,L463476IP832,Hat,5,24,3.6
retail,1516,user176@rockets.com,M356936PC386,Hat,3,17,1.53
retail,1517,user192@rockets.com,K332975NR372,Jersey,4,81,9.72
retail,1518,user361@rockets.com,T733222PP319,T-shirt,4,34,4.08
retail,1519,user443@rockets.com,P696880JD950,Jersey,4,108,12.96
retail,1520,user93@rockets.com,M373390KD415,Jersey,2,96,5.76
retail,1521,user480@rockets.com,S681379RJ283,Misc,6,7,1.26
retail,1522,user2@rockets.com,T328215SB622,T-shirt,3,42,3.78
retail,1523,user162@rockets.com,W285120DD221,Jersey,2,114,6.84
retail,1524,user49@rockets.com,W612264BU660,T-shirt,3,32,2.88
retail,1525,user16@rockets.com,X503455LA294,T-shirt,3,38,3.42
retail,1526,user124@rockets.com,V161948SP635,T-shirt,3,41,3.69
retail,1527,user119@rockets.com,I940311FG473,Misc,1,3,1
retail,1528,user188@rockets.com,G537681TL248,Misc,10,4,1.2
retail,1529,user216@rockets.com,X156839NJ278,Hat,2,19,1.14
retail,1530,user187@rockets.com,P156891GU392,Hat,4,20,2.4
retail,1531,user212@rockets.com,Z428033IN970,Jersey,3,120,10.8
retail,1532,user500@rockets.com,B816331GI909,Jersey,4,95,11.4
retail,1533,user122@rockets.com,M339291SQ985,Misc,3,3,1
retail,1534,user206@rockets.com,N651082ZH378,Misc,6,7,1.26
retail,1535,user42@rockets.com,D882154NT455,Jersey,1,113,3.39
retail,1536,user432@rockets.com,C478957AF493,Misc,6,9,1.62
retail,1537,user171@rockets.com,R888470IO808,Hat,2,24,1.44
retail,1538,user3@rockets.com,I365942NB871,Misc,8,5,1.2
retail,1539,user429@rockets.com,O708201KJ845,Jersey,3,81,7.29
retail,1540,user131@rockets.com,V256015CM183,Hat,2,20,1.2
retail,1541,user324@rockets.com,Q378221AR494,T-shirt,1,50,1.5
retail,1542,user207@rockets.com,T770450FE815,T-shirt,2,23,1.38
retail,1543,user232@rockets.com,W350191AV621,Hat,2,19,1.14
retail,1544,user417@rockets.com,C876303WS542,Jersey,3,110,9.9
retail,1545,user429@rockets.com,O708201KJ845,T-shirt,4,32,3.84
retail,1546,user441@rockets.com,W761196LZ642,Hat,2,15,1
retail,1547,user442@rockets.com,R215083CM379,Misc,3,9,1
retail,1548,user257@rockets.com,R647549DR972,Jersey,2,116,6.96
retail,1549,user465@rockets.com,B469965OL272,Jersey,2,118,7.08
retail,1550,user286@rockets.com,H216011NC443,Hat,1,20,1
retail,1551,user35@rockets.com,F971350OC627,Hat,1,25,1
retail,1552,user81@rockets.com,H234612CA608,T-shirt,2,25,1.5
retail,1553,user363@rockets.com,W875558KY552,Hat,1,19,1
retail,1554,user134@rockets.com,B556370KJ203,Jersey,1,112,3.36
retail,1555,user25@rockets.com,H972251XF282,T-shirt,4,48,5.76
retail,1556,user492@rockets.com,R226999ZA574,Hat,6,15,2.7
retail,1557,user135@rockets.com,B352564UF355,Jersey,4,93,11.16
retail,1558,user429@rockets.com,O708201KJ845,Misc,7,3,1
retail,1559,user339@rockets.com,T706836UW150,Misc,10,7,2.1
retail,1560,user482@rockets.com,F707638VM159,Jersey,1,106,3.18
retail,1561,user31@rockets.com,V259622SE320,T-shirt,3,33,2.97
retail,1562,user79@rockets.com,P870230RL763,Misc,10,5,1.5
retail,1563,user180@rockets.com,W397570VA849,Hat,2,16,1
retail,1564,user170@rockets.com,A932416LR353,Hat,5,22,3.3
retail,1565,user384@rockets.com,U506680DM850,Misc,6,9,1.62
retail,1566,user319@rockets.com,Z949682VU791,Hat,2,24,1.44
retail,1567,user263@rockets.com,I128830GQ829,Misc,2,7,1
retail,1568,user389@rockets.com,V599165AM177,Jersey,3,107,9.63
retail,1569,user389@rockets.com,V599165AM177,T-shirt,4,44,5.28
retail,1570,user24@rockets.com,G227189LN458,Hat,5,19,2.85
retail,1571,user3@rockets.com,I365942NB871,Jersey,4,81,9.72
retail,1572,user23@rockets.com,G590657UK683,Misc,5,7,1.05
retail,1573,user434@rockets.com,G694364EX907,T-shirt,3,40,3.6
retail,1574,user78@rockets.com,Q765370JF669,T-shirt,3,29,2.61
retail,1575,user373@rockets.com,C995647DY144,T-shirt,3,43,3.87
retail,1576,user337@rockets.com,X541085XD621,Misc,8,5,1.2
retail,1577,user298@rockets.com,N178677LF833,T-shirt,3,26,2.34
retail,1578,user314@rockets.com,U586638SU976,Hat,2,18,1.08
retail,1579,user276@rockets.com,D642290SY534,Jersey,2,103,6.18
retail,1580,user423@rockets.com,F750971VF641,Jersey,4,112,13.44
retail,1581,user61@rockets.com,O240419UG332,Hat,6,25,4.5
retail,1582,user74@rockets.com,R924484NH245,Hat,2,16,1
retail,1583,user8@rockets.com,F363396VU672,Jersey,1,111,3.33
retail,1584,user427@rockets.com,N289687TO369,Misc,2,7,1
retail,1585,user68@rockets.com,P720161DJ889,Jersey,4,84,10.08
retail,1586,user339@rockets.com,T706836UW150,T-shirt,1,26,1
retail,1587,user117@rockets.com,A827249MP707,T-shirt,4,24,2.88
retail,1588,user176@rockets.com,M356936PC386,Misc,6,6,1.08
retail,1589,user221@rockets.com,M722751CS419,Hat,3,15,1.35
retail,1590,user308@rockets.com,L323394PN849,Jersey,1,88,2.64
retail,1591,user479@rockets.com,R206261MA552,T-shirt,1,50,1.5
retail,1592,user36@rockets.com,V471519GK921,Misc,10,9,2.7
retail,1593,user232@rockets.com,W350191AV621,Jersey,2,83,4.98
retail,1594,user150@rockets.com,C724894UR313,Hat,1,23,1
retail,1595,user16@rockets.com,X503455LA294,Misc,3,3,1
retail,1596,user492@rockets.com,R226999ZA574,Jersey,4,115,13.8
retail,1597,user489@rockets.com,H360751ST363,Misc,3,8,1
retail,1598,user303@rockets.com,F806464ZS898,Misc,7,9,1.89
retail,1599,user360@rockets.com,M293268JD803,Hat,6,22,3.96
retail,1600,user354@rockets.com,I501199QT712,Jersey,2,101,6.06
retail,1601,user191@rockets.com,N363111KL872,Misc,10,7,2.1
retail,1602,user20@rockets.com,W563920UX231,Hat,5,15,2.25
retail,1603,user249@rockets.com,H591417LZ852,Jersey,4,113,13.56
retail,1604,user367@rockets.com,R158825WE153,Misc,2,6,1
retail,1605,user345@rockets.com,P991835MR936,Jersey,4,91,10.92
retail,1606,user208@rockets.com,F778153JX179,Misc,7,6,1.26
retail,1607,user23@rockets.com,G590657UK683,T-shirt,3,25,2.25
retail,1608,user47@rockets.com,M876252TE216,Hat,6,16,2.88
retail,1609,user282@rockets.com,C572529UC790,Misc,5,9,1.35
retail,1610,user79@rockets.com,P870230RL763,Jersey,2,120,7.2
retail,1611,user310@rockets.com,E877015PJ758,Jersey,3,120,10.8
retail,1612,user199@rockets.com,O612098XY410,T-shirt,1,26,1
retail,1613,user305@rockets.com,G250844PN402,T-shirt,4,47,5.64
retail,1614,user342@rockets.com,B312576AQ425,Misc,6,3,1
retail,1615,user23@rockets.com,G590657UK683,Misc,2,3,1
retail,1616,user429@rockets.com,O708201KJ845,Jersey,3,105,9.45
retail,1617,user88@rockets.com,H383584PU325,Jersey,2,106,6.36
retail,1618,user313@rockets.com,F714987PF172,Hat,3,22,1.98
retail,1619,user97@rockets.com,S712136SW788,Hat,1,21,1
retail,1620,user386@rockets.com,R247263ZB858,T-shirt,1,42,1.26
retail,1621,user392@rockets.com,Y729775AC402,T-shirt,3,34,3.06
retail,1622,user250@rockets.com,C329263AT640,Misc,6,6,1.08
retail,1623,user449@rockets.com,X708420WC634,Jersey,4,84,10.08
retail,1624,user387@rockets.com,E828334ES250,T-shirt,2,23,1.38
retail,1625,user346@rockets.com,T533235EY864,Hat,6,25,4.5
retail,1626,user424@rockets.com,C219943XH599,Misc,5,9,1.35
retail,1627,user113@rockets.com,G817159OW719,Jersey,1,114,3.42
retail,1628,user6@rockets.com,V906976DN175,Misc,9,6,1.62
retail,1629,user16@rockets.com,X503455LA294,T-shirt,2,25,1.5
retail,1630,user439@rockets.com,H850138PQ242,Misc,5,7,1.05
retail,1631,user121@rockets.com,K716036TK265,Misc,1,10,1
retail,1632,user434@rockets.com,G694364EX907,Hat,6,21,3.78
retail,1633,user483@rockets.com,K780533MO782,T-shirt,2,32,1.92
retail,1634,user206@rockets.com,N651082ZH378,Hat,5,23,3.45
retail,1635,user56@rockets.com,D252389UV832,Hat,4,18,2.16
retail,1636,user168@rockets.com,B427414XK162,Misc,5,3,1
retail,1637,user124@rockets.com,V161948SP635,Hat,3,24,2.16
retail,1638,user185@rockets.com,P153988GB255,Jersey,3,83,7.47
retail,1639,user393@rockets.com,W585284WA321,Hat,3,19,1.71
retail,1640,user19@rockets.com,F222853RV379,Jersey,3,82,7.38
retail,1641,user429@rockets.com,O708201KJ845,T-shirt,1,28,1
retail,1642,user7@rockets.com,P423053EU356,Misc,7,8,1.68
retail,1643,user278@rockets.com,Q556063NC524,Jersey,4,82,9.84
retail,1644,user389@rockets.com,V599165AM177,Misc,8,7,1.68
